,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3903,0.7,6,5.71,3.75,63.6,58.0,5.61,5.65,3.58,2250.0222116311743
3904,1.75,8,2.85,6.25,58.3,59.0,7.92,7.97,4.63,9493.952386468454
3905,1.0,2,8.57,3.75,57.4,62.0,6.54,6.59,3.77,4662.705205506496
3906,0.5,6,7.14,5.0,63.0,58.0,5.05,5.08,3.19,1468.4434088784583
3907,1.51,4,7.14,5.0,62.4,53.0,7.37,7.32,4.58,7628.97717099872
3908,1.2,8,5.71,5.0,65.2,56.0,6.61,6.67,4.33,5261.667665194296
3909,0.4,6,7.14,6.25,61.2,58.0,4.74,4.86,2.94,1128.57871319661
3910,0.71,4,4.28,6.25,62.1,55.0,5.68,5.72,3.54,2689.7914661805444
3911,0.43,4,5.71,6.25,61.3,57.0,4.88,4.85,2.98,1303.3995157975005
3912,0.31,4,7.14,5.0,62.6,57.0,4.29,4.33,2.7,636.5202139915291
3913,0.43,6,7.14,6.25,62.2,61.0,4.75,4.83,2.98,1315.6102033246025
3914,0.53,4,1.42,6.25,61.4,55.2,5.2,5.22,3.2,1544.7106469249284
3915,0.76,6,2.85,3.75,62.0,56.0,5.81,5.84,3.61,2536.838140065862
3916,0.59,4,5.71,5.0,62.6,54.0,5.32,5.38,3.35,1913.4971331789402
3917,0.42,10,10.0,7.5,59.6,59.0,4.9,4.96,2.94,1582.7408026618104
3918,0.52,6,8.57,3.75,59.3,59.0,5.26,5.3,3.13,1585.5628164825685
3919,0.31,4,5.71,6.25,62.3,54.0,4.35,4.38,2.72,720.4038191504333
3920,0.72,4,8.57,3.75,62.0,57.0,5.72,5.66,3.53,2696.4071648995905
3921,0.72,10,5.71,3.75,60.8,58.0,5.8,5.74,3.51,2493.7965705279294
3922,0.25,6,8.57,8.75,62.9,59.0,3.99,4.02,2.52,988.3845379934664
3923,0.51,4,7.14,6.25,62.1,56.0,5.15,5.13,3.19,1762.6486681441056
3924,1.51,10,2.85,6.25,60.0,58.0,7.51,7.45,4.49,7671.710166084022
3925,0.45,4,2.85,6.25,61.9,54.0,4.95,4.97,3.07,1188.8021526986486
3926,1.75,10,5.71,6.25,59.6,60.0,7.9,7.76,4.67,9527.483362318484
3927,0.71,4,8.57,6.25,62.3,56.0,5.66,5.7,3.54,2937.202758662821
3928,0.59,4,7.14,5.0,60.2,57.0,5.48,5.44,3.29,2070.6707539091385
3929,1.15,6,7.14,3.75,62.5,59.0,6.62,6.69,4.16,5079.346820076553
3930,0.47,4,8.57,6.25,61.5,55.0,5.01,5.04,3.09,1651.6430761846423
3931,0.33,10,5.71,5.0,62.6,58.0,4.4,4.36,2.74,615.8363248599126
3932,2.16,10,1.42,8.75,61.5,58.0,8.36,8.26,5.11,12152.943118335968
3933,0.3,8,4.28,3.75,63.7,56.0,4.2,4.22,2.68,256.9141696872157
3934,1.07,4,4.28,2.5,59.2,57.0,6.7,6.64,3.95,4549.982606345979
3935,1.6,10,2.85,5.0,60.2,58.0,7.63,7.56,4.57,8105.569305724401
3936,1.0,10,5.71,2.5,62.7,59.0,6.36,6.3,3.97,3882.596224757739
3937,1.5,6,4.28,6.25,60.7,58.0,7.35,7.42,4.48,7672.329157923274
3938,0.54,4,5.71,10.0,61.2,57.0,5.26,5.28,3.22,2378.463712606377
3939,0.41,4,7.14,7.5,61.4,56.0,4.81,4.76,2.94,1460.850463377894
3940,1.51,6,2.85,6.25,63.1,53.0,7.34,7.25,4.6,7472.724549239525
3941,0.51,4,8.57,3.75,61.7,55.0,5.13,5.17,3.18,1495.5936376113805
3942,1.02,10,8.57,3.75,61.4,58.0,6.48,6.45,3.97,4421.387013218313
3943,0.31,8,2.85,6.25,63.9,55.0,4.28,4.3,2.74,528.275141417962
3944,0.41,6,7.14,8.75,61.4,58.0,4.76,4.78,2.93,1595.3483348656373
3945,2.0,10,1.42,6.25,63.0,58.0,8.04,7.99,5.05,10516.075003421394
3946,0.78,4,2.85,5.0,60.9,57.0,5.92,5.97,3.62,2872.2204382000164
3947,0.51,8,8.57,5.0,63.1,59.0,5.04,5.07,3.19,1602.9146826776232
3948,0.3,4,5.71,8.75,61.7,55.0,4.34,4.32,2.67,1045.2540123688723
3949,0.33,6,5.71,6.25,62.8,58.0,4.38,4.41,2.76,786.2676024038064
3950,0.76,4,4.28,7.5,61.0,56.0,5.85,5.91,3.59,3181.3323724783495
3951,0.4,4,8.57,5.0,61.6,57.0,4.73,4.75,2.92,1130.6595670546703
3952,0.53,10,5.71,3.75,61.0,59.0,5.25,5.21,3.19,1396.3398263459276
3953,0.42,4,5.71,3.75,62.2,53.0,4.8,4.84,3.0,872.9657520453875
3954,0.35,6,2.85,5.0,61.7,57.0,4.52,4.56,2.8,526.0319664394901
3955,0.5,10,5.71,6.25,62.5,60.0,5.08,5.06,3.17,1526.1579199604275
3956,1.01,6,8.57,3.75,61.0,56.0,6.47,6.54,3.97,4383.962808973682
3957,0.31,6,10.0,3.75,60.0,61.0,4.41,4.43,2.65,593.304715071974
3958,0.34,4,8.57,8.75,62.2,56.0,4.45,4.49,2.78,1377.6789264596864
3959,0.43,4,10.0,3.75,62.5,55.0,4.83,4.8,3.01,1205.9175287614853
3960,0.3,4,8.57,7.5,62.3,56.0,4.3,4.34,2.69,1013.222624421649
3961,1.26,4,4.28,3.75,61.9,57.0,6.88,6.93,4.27,5696.977830670532
3962,0.32,4,10.0,5.0,62.6,55.0,4.39,4.37,2.74,877.3796287975856
3963,1.01,10,5.71,2.5,62.4,58.0,6.38,6.41,3.99,3932.792353093051
3964,0.34,6,8.57,7.5,62.7,59.0,4.41,4.43,2.77,1192.256800665191
3965,0.92,8,10.0,3.75,60.2,56.0,6.28,6.32,3.79,4010.8999682848626
3966,1.01,6,7.14,5.0,63.8,55.0,6.31,6.38,4.05,4305.267795098445
3967,0.5,8,10.0,7.5,62.4,64.0,5.03,5.06,3.14,1994.4650989897436
3968,0.73,4,10.0,3.75,62.4,53.0,5.82,5.79,3.62,2781.5513765759097
3969,0.42,4,2.85,8.75,62.7,55.0,4.8,4.77,3.0,1406.1915012026402
3970,1.01,6,10.0,7.5,63.0,56.0,6.35,6.41,4.02,4879.162070727547
3971,0.59,6,7.14,10.0,59.9,63.0,5.44,5.47,3.27,2703.5161300063864
3972,0.27,6,10.0,5.0,63.0,57.0,4.06,4.1,2.57,667.1649591788082
3973,1.04,6,10.0,2.5,63.1,58.0,6.39,6.33,4.01,4451.465016539101
3974,0.75,10,8.57,2.5,63.0,58.0,5.78,5.71,3.62,2573.187442943381
3975,0.61,8,7.14,2.5,62.5,65.0,5.36,5.29,3.33,1730.2213591407399
3976,0.9,8,7.14,3.75,61.3,60.0,6.13,6.18,3.77,3643.2940726114684
3977,0.31,6,4.28,3.75,60.5,60.0,4.33,4.4,2.64,263.3273969644488
3978,1.01,2,10.0,2.5,64.7,57.0,6.31,6.27,4.07,4140.54112935597
3979,1.01,4,2.85,3.75,60.3,58.0,6.5,6.56,3.94,4099.814030497133
3980,1.0,6,2.85,6.25,63.3,55.0,6.39,6.34,4.03,4208.606053486532
3981,0.31,8,5.71,5.0,63.1,58.0,4.3,4.35,2.73,478.30291080630013
3982,0.4,4,10.0,2.5,62.8,56.0,4.73,4.7,2.96,864.7431189085837
3983,1.01,10,4.28,8.75,60.5,57.0,6.55,6.48,3.94,4864.939367433106
3984,0.71,8,8.57,3.75,63.1,59.0,5.62,5.75,3.59,2431.5450808513942
3985,0.35,4,5.71,7.5,61.0,57.0,4.58,4.54,2.78,1095.940261883019
3986,0.47,4,1.42,3.75,60.6,54.0,5.04,5.0,3.09,762.5931533553012
3987,0.31,10,7.14,3.75,62.7,58.0,4.31,4.33,2.71,392.53247694965285
3988,0.71,4,4.28,6.25,61.8,55.0,5.72,5.77,3.55,2679.1238300426285
3989,0.53,4,2.85,6.25,61.6,57.0,5.21,5.18,3.2,1631.8466758646118
3990,0.39,10,1.42,8.75,61.8,56.0,4.71,4.64,2.89,1150.248465201039
3991,0.31,4,4.28,6.25,62.1,54.0,4.3,4.37,2.69,663.7068846381499
3992,0.3,4,5.71,7.5,60.9,57.0,4.35,4.32,2.64,868.968874590335
3993,2.01,2,2.85,2.5,66.5,61.0,7.81,7.75,5.17,9864.338737068689
3994,0.41,6,2.85,3.75,63.3,60.0,4.71,4.64,2.96,643.9660089010722
3995,1.22,10,8.57,5.0,62.2,55.0,6.91,6.85,4.28,5767.238421954802
3996,2.2,4,2.85,6.25,61.4,57.0,8.41,8.37,5.15,12217.241290322016
3997,2.0,6,1.42,3.75,62.2,59.0,7.92,7.97,4.94,10375.965178677556
3998,0.39,4,8.57,8.75,62.1,54.0,4.67,4.7,2.91,1616.2807022676825
3999,0.91,4,5.71,2.5,61.0,57.0,6.25,6.28,3.82,3472.3210902686405
4000,1.01,8,4.28,3.75,60.3,64.0,6.5,6.53,3.93,4117.875401083025
4001,1.09,10,10.0,2.5,61.2,60.0,6.6,6.64,4.05,4758.278096330507
4002,0.53,4,10.0,5.0,60.2,57.0,5.24,5.26,3.16,1926.8350814960959
4003,1.24,10,8.57,2.5,60.8,57.0,6.98,6.94,4.23,5679.963573684139
4004,0.56,4,10.0,6.25,62.6,55.0,5.25,5.29,3.3,2173.9742684294233
4005,0.59,4,10.0,5.0,60.9,57.0,5.42,5.48,3.32,2186.3634875055195
4006,0.33,10,8.57,3.75,59.1,58.0,4.56,4.51,2.68,608.81007217158
4007,0.9,6,2.85,3.75,61.8,56.0,6.19,6.24,3.84,3333.1633364992485
4008,1.02,8,10.0,6.25,64.6,58.0,6.22,6.28,4.04,4685.019303318577
4009,0.72,2,7.14,3.75,64.8,55.0,5.64,5.6,3.64,2496.5546774968316
4010,0.52,4,8.57,5.0,61.0,57.0,5.21,5.19,3.17,1764.9073282134596
4011,0.32,4,2.85,8.75,62.0,55.3,4.39,4.42,2.73,944.0275959882183
4012,0.25,6,7.14,8.75,61.1,57.0,4.05,4.08,2.48,917.513734538883
4013,0.72,6,5.71,10.0,63.3,54.0,5.64,5.73,3.6,3263.8212957805845
4014,1.13,4,4.28,3.75,62.3,56.0,6.66,6.69,4.16,4809.068276734397
4015,1.01,10,2.85,3.75,62.8,58.0,6.4,6.34,4.0,3931.4293585265605
4016,0.72,4,2.85,8.75,61.3,57.0,5.74,5.77,3.53,3027.79938906833
4017,1.54,4,2.85,5.0,60.2,59.0,7.52,7.57,4.54,7694.990540260793
4018,0.9,2,8.57,2.5,65.8,59.0,6.03,5.98,3.95,3341.810721777727
4019,1.0,8,7.14,5.0,64.0,59.0,6.29,6.25,4.03,4184.5997739194245
4020,0.39,6,8.57,2.5,59.1,56.0,4.76,4.82,2.83,763.3199435449715
4021,0.5,4,7.14,7.5,62.2,54.0,5.09,5.11,3.17,1892.589578562267
4022,1.18,4,5.71,8.75,61.1,57.0,6.78,6.84,4.16,6011.5588548949745
4023,0.31,6,10.0,7.5,60.5,56.0,4.38,4.41,2.66,1144.9339552595357
4024,1.06,10,4.28,3.75,61.0,58.0,6.61,6.57,4.02,4427.007610675166
4025,0.31,8,10.0,2.5,63.7,55.0,4.35,4.32,2.76,420.91663537904424
4026,2.01,10,2.85,5.0,60.3,62.0,8.13,8.08,4.89,10857.283328472718
4027,0.3,6,5.71,3.75,62.8,56.0,4.28,4.32,2.7,299.69530454908636
4028,0.3,6,2.85,7.5,60.1,63.0,4.28,4.31,2.58,665.61954916996
4029,1.01,2,4.28,2.5,65.4,59.0,6.3,6.26,4.11,3704.145665061198
4030,0.34,4,5.71,3.75,61.2,57.0,4.53,4.56,2.78,485.3145979787714
4031,0.73,2,2.85,6.25,55.9,66.0,6.11,6.01,3.39,3006.865222488397
4032,0.72,4,2.85,6.25,60.7,57.0,5.78,5.81,3.51,2738.6491747696073
4033,0.31,4,8.57,5.0,62.0,55.0,4.37,4.34,2.7,745.3693599983944
4034,1.53,4,8.57,3.75,62.3,54.2,7.35,7.38,4.59,7648.229436541611
4035,0.25,6,8.57,7.5,61.9,59.0,3.99,4.02,2.48,829.3834012685147
4036,0.4,8,7.14,3.75,63.6,57.0,4.7,4.67,2.98,803.804604482073
4037,1.21,6,7.14,3.75,59.4,56.0,6.95,7.0,4.14,5734.44588852655
4038,1.0,10,8.57,2.5,60.4,60.0,6.49,6.46,3.91,4182.861151529147
4039,1.02,6,7.14,3.75,62.1,63.0,6.48,6.36,3.99,4300.761018059575
4040,0.71,8,7.14,2.5,64.5,55.6,5.58,5.61,3.6,2237.3601614287036
4041,0.41,6,7.14,7.5,62.9,54.0,4.7,4.74,2.97,1426.84689403039
4042,1.5,10,8.57,2.5,62.7,56.0,7.38,7.33,4.61,7149.412216284685
4043,0.9,6,4.28,5.0,62.1,57.0,6.16,6.23,3.85,3551.1014198865796
4044,0.36,4,8.57,3.75,61.6,56.0,4.56,4.59,2.82,772.8527176792322
4045,1.05,10,5.71,10.0,60.6,60.0,6.57,6.59,3.99,5314.68000138163
4046,0.34,4,5.71,5.0,61.0,57.0,4.48,4.5,2.74,698.9876114103681
4047,1.18,10,8.57,2.5,62.5,60.0,6.74,6.7,4.2,5155.193918039222
4048,1.03,10,10.0,2.5,61.8,60.0,6.45,6.42,3.98,4364.692062618129
4049,0.32,4,5.71,5.0,62.4,55.0,4.36,4.39,2.73,607.863158199214
4050,1.08,4,8.57,7.5,61.0,56.0,6.64,6.67,4.06,5371.648443397702
4051,0.73,4,1.42,3.75,61.8,56.0,5.78,5.81,3.58,2275.582984796991
4052,1.1,4,7.14,2.5,60.4,55.0,6.77,6.73,4.08,4764.162383829289
4053,1.72,10,2.85,7.5,62.7,58.0,7.6,7.54,4.75,8999.16162376971
4054,1.0,10,7.14,3.75,61.6,61.0,6.37,6.3,3.9,4252.069444330942
4055,0.92,4,4.28,3.75,61.6,56.0,6.21,6.25,3.84,3593.52434511729
4056,0.75,4,8.57,3.75,61.4,56.0,5.83,5.89,3.6,2828.9159540959627
4057,0.72,10,7.14,6.25,58.8,60.0,5.91,5.89,3.47,2983.7205464570397
4058,1.2,10,5.71,2.5,59.9,59.0,6.92,6.98,4.16,5282.202755680573
4059,0.61,4,7.14,7.5,61.8,55.0,5.43,5.47,3.37,2470.2592927566893
4060,0.31,4,8.57,5.0,61.4,54.0,4.41,4.38,2.7,734.1839786535147
4061,0.52,6,7.14,7.5,58.9,60.0,5.23,5.3,3.1,2038.737074190598
4062,0.23,6,10.0,8.75,59.7,58.0,3.97,4.04,2.39,971.9177989953096
4063,0.3,6,5.71,6.25,60.2,62.0,4.3,4.31,2.59,670.5396857488922
4064,0.84,6,10.0,3.75,59.2,59.0,6.18,6.21,3.67,3538.551524407674
4065,0.77,4,8.57,2.5,62.1,56.0,5.84,5.86,3.63,2787.039328187766
4066,2.14,10,7.14,2.5,58.2,61.0,8.5,8.45,4.93,11937.831958539597
4067,1.01,6,4.28,8.75,60.6,56.0,6.5,6.53,3.95,4863.92588639313
4068,0.35,10,8.57,3.75,59.7,60.0,4.58,4.53,2.72,709.1889895280401
4069,1.5,10,2.85,7.5,60.2,58.0,7.5,7.34,4.47,7799.811411047818
4070,0.52,4,7.14,10.0,60.3,60.0,5.24,5.27,3.17,2324.192351220012
4071,1.19,4,4.28,6.25,62.5,54.0,6.78,6.82,4.25,5519.126888513876
4072,0.3,10,1.42,6.25,62.6,58.0,4.27,4.32,2.69,330.32603060556903
4073,0.53,10,8.57,3.75,61.8,60.0,5.21,5.18,3.21,1537.3867837000817
4074,0.91,4,10.0,7.5,62.0,54.0,6.2,6.25,3.86,4367.9632288654175
4075,0.59,6,8.57,5.0,60.8,57.0,5.37,5.42,3.28,2134.5736858067576
4076,2.01,6,4.28,1.25,58.1,63.0,8.3,8.19,4.79,10771.743435730636
4077,0.92,2,8.57,3.75,65.6,57.0,6.1,6.07,3.99,3629.3765530050387
4078,0.8,4,5.71,5.0,62.2,56.0,5.94,5.87,3.67,3163.348787659863
4079,1.42,10,7.14,2.5,59.7,57.0,7.33,7.3,4.37,6868.513065918882
4080,0.46,6,7.14,2.5,61.5,56.0,4.98,5.01,3.07,968.0888307013411
4081,0.38,4,7.14,5.0,61.2,57.0,4.64,4.67,2.85,963.3837513354811
4082,0.93,10,4.28,5.0,60.3,61.0,6.39,6.25,3.81,3864.925500356856
4083,1.2,6,2.85,5.0,61.7,59.0,6.83,6.88,4.23,5325.874331131568
4084,0.82,6,5.71,3.75,63.4,55.0,6.0,5.93,3.78,2974.7646824037656
4085,0.54,10,8.57,3.75,62.2,58.0,5.26,5.23,3.26,1575.7759624308055
4086,1.02,6,2.85,5.0,59.3,59.0,6.57,6.62,3.91,4405.606862476829
4087,0.4,4,7.14,5.0,60.6,55.0,4.82,4.78,2.91,1070.393102095899
4088,0.31,6,2.85,5.0,60.7,61.0,4.32,4.34,2.63,363.66721213934034
4089,0.72,4,5.71,6.25,61.2,57.0,5.76,5.79,3.53,2872.7320963068214
4090,1.71,6,4.28,6.25,62.0,56.0,7.64,7.68,4.75,8913.506305467929
4091,1.61,6,8.57,3.75,62.3,57.0,7.43,7.47,4.64,8168.897746709075
4092,0.52,4,5.71,2.5,61.6,55.0,5.16,5.19,3.19,1216.6933564652027
4093,0.5,4,7.14,7.5,62.1,58.0,5.07,5.11,3.16,1862.069969825594
4094,0.72,10,4.28,3.75,62.5,57.0,5.73,5.67,3.56,2348.234136180916
4095,0.46,6,8.57,3.75,59.3,63.0,5.09,5.02,3.0,1250.5420142543153
4096,1.2,4,4.28,6.25,61.9,57.0,6.77,6.73,4.18,5696.2001073684205
4097,0.3,6,10.0,3.75,63.4,54.0,4.31,4.27,2.72,586.8236598370531
4098,0.41,8,7.14,3.75,63.9,56.0,4.68,4.74,3.01,835.1343605865586
4099,1.51,10,4.28,3.75,58.0,59.0,7.57,7.54,4.38,7661.168338636255
4100,0.53,4,10.0,3.75,61.6,56.0,5.2,5.23,3.21,1706.5251478769587
4101,0.54,4,10.0,3.75,61.5,56.0,5.23,5.25,3.22,1774.351873828311
4102,0.9,6,5.71,5.0,62.4,61.0,6.13,6.17,3.84,3618.993975500154
4103,1.05,4,8.57,7.5,62.4,56.0,6.49,6.52,4.06,5093.013407584127
4104,1.02,4,7.14,2.5,61.4,56.0,6.5,6.47,3.98,4230.416304306031
4105,1.15,10,5.71,2.5,62.7,58.0,6.71,6.69,4.2,4756.424770467689
4106,0.86,2,5.71,6.25,64.6,58.8,5.95,6.04,3.87,3469.8569775893866
4107,0.54,4,5.71,6.25,61.3,57.0,5.25,5.28,3.23,1823.4817108388215
4108,1.27,4,1.42,2.5,61.2,56.0,6.99,6.95,4.27,5464.619551743099
4109,0.7,6,5.71,5.0,63.3,56.0,5.59,5.66,3.56,2460.446179421091
4110,0.91,8,4.28,7.5,65.5,57.0,6.01,6.11,3.97,3744.934725537749
4111,0.39,4,8.57,6.25,62.3,57.0,4.67,4.64,2.9,1276.678806692369
4112,0.41,10,7.14,7.5,62.4,58.0,4.76,4.7,2.95,1400.8081168551143
4113,0.38,10,8.57,6.25,60.7,59.0,4.65,4.7,2.84,1143.841755588417
4114,1.1,6,10.0,2.5,61.1,58.0,6.61,6.69,4.06,4878.244113058023
4115,0.5,8,4.28,8.75,63.5,58.0,4.98,5.03,3.18,1802.9295211040062
4116,0.24,6,8.57,7.5,62.1,59.0,3.95,4.0,2.47,765.1402742519404
4117,1.0,8,10.0,10.0,63.3,59.0,6.33,6.37,4.02,5101.3563806198035
4118,1.88,6,2.85,5.0,62.2,57.0,7.79,7.86,4.87,9791.352842794158
4119,1.53,10,1.42,8.75,61.6,58.0,7.4,7.37,4.55,7919.918871306445
4120,2.11,10,1.42,2.5,60.7,60.0,8.27,8.2,5.0,11064.8039215839
4121,0.79,4,5.71,3.75,61.1,57.0,5.98,5.93,3.64,2940.9424475979104
4122,1.0,4,5.71,3.75,62.4,56.0,6.41,6.34,3.98,4134.084638623464
4123,0.31,4,10.0,3.75,62.7,56.0,4.32,4.36,2.72,630.2162861603756
4124,0.4,6,8.57,8.75,61.2,61.0,4.7,4.74,2.89,1619.7358145559592
4125,1.07,4,5.71,2.5,61.1,57.0,6.61,6.65,4.05,4428.580863222183
4126,0.3,10,4.28,6.25,62.3,58.0,4.26,4.28,2.66,544.4946730355387
4127,1.01,10,10.0,2.5,58.0,60.0,6.58,6.53,3.8,4569.30034210375
4128,0.71,6,4.28,2.5,61.8,58.0,5.67,5.73,3.52,2155.102318454239
4129,0.51,10,5.71,2.5,60.8,59.0,5.2,5.19,3.16,1091.6648956823574
4130,0.3,8,5.71,7.5,63.2,57.0,4.23,4.28,2.69,811.5288515801167
4131,0.75,4,8.57,5.0,62.0,56.0,5.82,5.85,3.62,2976.043889963388
4132,0.62,6,8.57,6.25,60.1,56.0,5.56,5.58,3.35,2470.2597301154474
4133,0.41,8,8.57,3.75,63.9,58.0,4.72,4.7,3.01,923.8216710375418
4134,0.38,6,4.28,6.25,61.3,54.0,4.68,4.7,2.88,926.3796485133953
4135,1.4,10,10.0,6.25,62.8,58.0,7.17,7.07,4.47,7148.961572171125
4136,0.32,10,2.85,5.0,62.2,59.0,4.35,4.37,2.71,369.29020976866195
4137,0.91,10,4.28,5.0,61.8,60.0,6.22,6.18,3.83,3633.8601510029457
4138,0.4,10,8.57,8.75,61.4,59.0,4.68,4.74,2.89,1605.1199257374356
4139,1.52,6,10.0,2.5,59.1,58.0,7.45,7.48,4.41,7839.224008663989
4140,1.03,10,8.57,2.5,62.0,59.0,6.42,6.49,4.0,4245.629835152633
4141,0.57,6,8.57,2.5,58.8,57.3,5.42,5.46,3.21,1694.443914409976
4142,0.59,6,8.57,5.0,61.7,60.0,5.36,5.4,3.32,2058.8111840348156
4143,1.0,2,8.57,3.75,58.1,63.0,6.6,6.52,3.81,4620.793444440509
4144,1.01,10,4.28,5.0,61.6,59.0,6.45,6.47,3.98,4217.593194148847
4145,1.0,4,7.14,7.5,59.7,60.0,6.48,6.52,3.88,4889.024107952529
4146,0.41,6,7.14,2.5,60.8,58.0,4.78,4.83,2.92,732.4233597261118
4147,1.12,6,5.71,1.25,61.2,63.0,6.68,6.59,4.05,4626.817230811908
4148,0.5,8,10.0,3.75,63.6,54.0,5.02,5.08,3.21,1458.9027779990593
4149,1.0,10,8.57,3.75,61.7,58.0,6.42,6.35,3.94,4304.443159722423
4150,0.81,6,5.71,6.25,62.6,55.0,5.92,5.97,3.72,3302.2821492406674
4151,1.31,4,7.14,2.5,62.7,57.0,7.05,6.98,4.4,5902.06480426268
4152,1.43,6,5.71,5.0,62.2,58.0,7.15,7.18,4.46,6983.864624967902
4153,0.54,6,4.28,5.0,63.2,55.0,5.24,5.2,3.3,1501.4433950131552
4154,0.39,8,5.71,5.0,63.8,59.0,4.66,4.59,2.95,852.3544620081739
4155,0.25,4,5.71,7.5,62.1,57.0,4.01,4.07,2.5,692.4862085117729
4156,0.31,4,10.0,3.75,62.4,53.0,4.33,4.35,2.71,657.2589968667835
4157,0.32,4,7.14,7.5,61.2,57.0,4.43,4.4,2.7,1050.4146070612314
4158,0.64,4,10.0,6.25,61.5,56.0,5.54,5.55,3.41,2658.8227774180414
4159,1.04,10,4.28,8.75,60.4,58.0,6.58,6.53,3.96,5058.259338840742
4160,0.37,4,4.28,5.0,61.7,55.0,4.64,4.67,2.87,722.0879854025188
4161,0.7,10,5.71,2.5,60.0,60.0,5.69,5.65,3.51,1869.890187762956
4162,1.7,6,2.85,3.75,61.9,62.0,7.52,7.58,4.67,8464.126881718106
4163,1.02,10,5.71,7.5,62.2,60.0,6.39,6.43,3.99,4680.494289668257
4164,0.7,6,2.85,6.25,63.1,54.0,5.61,5.67,3.56,2475.9675314600136
4165,1.53,6,5.71,7.5,62.5,57.0,7.33,7.38,4.6,7919.882313199372
4166,0.95,8,10.0,2.5,56.5,61.0,6.53,6.5,3.68,4297.105104425929
4167,0.5,4,10.0,5.0,61.7,56.0,5.12,5.14,3.16,1719.0345623730045
4168,0.7,4,8.57,5.0,62.2,55.0,5.64,5.67,3.52,2719.988221669628
4169,2.52,10,2.85,3.75,58.5,59.0,8.9,8.87,5.2,14480.82535009043
4170,0.36,10,5.71,2.5,59.3,59.0,4.66,4.62,2.75,411.3079300831141
4171,0.34,6,7.14,2.5,63.5,56.0,4.48,4.44,2.83,397.074839329267
4172,0.51,6,8.57,2.5,58.3,61.9,5.19,5.2,3.04,1387.3935254427051
4173,0.56,4,8.57,6.25,60.8,55.0,5.37,5.32,3.25,2170.218164178421
4174,1.13,10,5.71,6.25,61.6,58.0,6.76,6.68,4.14,5244.697063142832
4175,2.09,6,7.14,2.5,62.7,61.0,8.07,8.14,5.08,11015.079447930022
4176,1.51,4,4.28,5.0,61.9,59.0,7.29,7.34,4.53,7455.042042442508
4177,0.34,4,7.14,8.75,61.4,57.0,4.5,4.53,2.77,1283.6768948695008
4178,1.01,8,1.42,3.75,58.8,57.0,6.57,6.63,3.88,4116.829067414394
4179,1.14,4,4.28,7.5,61.9,56.0,6.69,6.72,4.15,5437.685548470123
4180,1.01,8,4.28,3.75,63.1,60.0,6.37,6.41,4.03,3954.9388713911867
4181,0.71,8,2.85,6.25,59.1,63.4,5.76,5.81,3.42,2669.511438592259
4182,0.36,10,5.71,10.0,62.5,60.0,4.49,4.53,2.82,1392.5914495755223
4183,1.2,10,4.28,2.5,62.5,58.0,6.74,6.69,4.2,5062.266751591473
4184,0.52,4,4.28,5.0,61.7,54.0,5.18,5.22,3.21,1459.7915001580932
4185,0.63,10,2.85,6.25,62.0,58.0,5.52,5.45,3.4,2103.234750494028
4186,1.01,10,7.14,3.75,62.2,59.0,6.41,6.36,3.97,4236.478243081432
4187,0.41,6,8.57,2.5,63.2,58.0,4.72,4.68,2.97,815.0143431870456
4188,0.52,8,2.85,3.75,63.6,60.0,5.1,5.05,3.23,1118.9600525040642
4189,0.31,4,2.85,2.5,62.0,54.1,4.32,4.35,2.69,51.73639632175946
4190,1.5,10,4.28,1.25,62.9,60.0,7.31,7.22,4.57,6729.007466921352
4191,1.02,8,4.28,2.5,60.3,63.0,6.45,6.49,3.9,4072.057597165074
4192,0.25,10,4.28,8.75,60.1,62.0,4.11,4.08,2.46,662.0393767122696
4193,0.31,8,4.28,8.75,63.7,56.0,4.33,4.3,2.75,938.5594391310933
4194,0.26,4,4.28,7.5,61.8,55.7,4.08,4.1,2.53,626.8581554803059
4195,0.73,6,10.0,5.0,63.5,58.0,5.68,5.72,3.62,2861.1392034529526
4196,1.51,8,2.85,6.25,63.6,57.0,7.14,7.21,4.56,7412.308234856295
4197,0.72,6,8.57,2.5,61.4,58.0,5.76,5.8,3.55,2454.6237470579126
4198,0.31,8,5.71,5.0,64.4,54.0,4.24,4.29,2.75,521.0132885210533
4199,1.01,4,7.14,6.25,61.7,56.0,6.48,6.45,3.99,4643.767670852036
4200,1.0,10,10.0,6.25,62.7,54.0,6.38,6.35,3.99,4677.382324152708
4201,1.12,6,2.85,5.0,62.9,55.9,6.59,6.62,4.16,4770.718108708821
4202,1.14,6,7.14,8.75,62.2,55.9,6.67,6.69,4.16,5731.417988079582
4203,0.75,4,5.71,2.5,62.5,55.0,5.82,5.77,3.62,2489.411006266644
4204,0.54,10,4.28,8.75,62.0,57.0,5.25,5.2,3.24,2039.3007747540923
4205,1.55,10,4.28,5.0,61.7,59.0,7.44,7.4,4.58,7677.38132797491
4206,0.32,4,10.0,2.5,61.1,56.0,4.41,4.39,2.69,537.2088795894797
4207,1.01,10,5.71,7.5,61.9,59.0,6.41,6.45,3.98,4639.9435392566575
4208,0.3,4,8.57,7.5,62.2,57.0,4.28,4.31,2.67,1030.052070795935
4209,0.4,6,10.0,5.0,63.6,55.0,4.68,4.72,2.99,1155.9057609375122
4210,1.12,4,4.28,6.25,60.9,57.0,6.71,6.73,4.09,5218.15560790682
